flight,point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
,2025-01-28 16:35:13.840,2025-01-28,08:35:13,-100,145.8,207.8,33.67131,-117.871586,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.871586 33.67131)
,2025-01-28 16:35:14.840,2025-01-28,08:35:14,-75,156.1,207.9,33.670807,-117.871922,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.871922 33.670807)
XAUCI   ,2025-01-28 16:35:16.250,2025-01-28,08:35:16,-50,163.3,208.1,33.669479,-117.872763,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.872763 33.669479)
,2025-01-28 16:35:17.550,2025-01-28,08:35:17,-25,167.8,208.1,33.668381,-117.873492,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.873492 33.668381)
,2025-01-28 16:35:19.310,2025-01-28,08:35:19,25,170.0,208.1,33.667282,-117.87422,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.87422 33.667282)
,2025-01-28 16:35:21.660,2025-01-28,08:35:21,100,174.5,208.0,33.665415,-117.875347,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.875347 33.665415)
XAUCI   ,2025-01-28 16:35:24.130,2025-01-28,08:35:24,200,176.7,208.0,33.663574,-117.876574,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.876574 33.663574)
,2025-01-28 16:35:26.050,2025-01-28,08:35:26,275,178.5,207.7,33.662249,-117.877407,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.877407 33.662249)
,2025-01-28 16:35:27.890,2025-01-28,08:35:27,350,181.2,208.0,33.660919,-117.878256,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.878256 33.660919)
,2025-01-28 16:35:29.770,2025-01-28,08:35:29,450,182.1,207.8,33.659409,-117.879209,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.879209 33.659409)
XAUCI   ,2025-01-28 16:35:31.660,2025-01-28,08:35:31,550,182.9,207.7,33.658059,-117.880039,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.880039 33.658059)
,2025-01-28 16:35:32.910,2025-01-28,08:35:32,625,183.8,207.5,33.656982,-117.880722,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.880722 33.656982)
,2025-01-28 16:35:34.380,2025-01-28,08:35:34,725,182.9,207.7,33.655918,-117.881355,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.881355 33.655918)
,2025-01-28 16:35:36.000,2025-01-28,08:35:36,825,182.5,207.4,33.654754,-117.882099,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.882099 33.654754)
XAUCI   ,2025-01-28 16:35:37.600,2025-01-28,08:35:37,925,182.0,207.1,33.653544,-117.882843,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.882843 33.653544)
,2025-01-28 16:35:39.370,2025-01-28,08:35:39,1025,180.7,206.3,33.652176,-117.883637,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.883637 33.652176)
,2025-01-28 16:35:40.910,2025-01-28,08:35:40,1125,180.7,205.6,33.651123,-117.884274,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.884274 33.651123)
,2025-01-28 16:35:43.020,2025-01-28,08:35:43,1225,181.3,203.7,33.649587,-117.885075,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.885075 33.649587)
XAUCI   ,2025-01-28 16:35:45.160,2025-01-28,08:35:45,1325,182.5,202.2,33.647873,-117.885935,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.885935 33.647873)
,2025-01-28 16:35:47.440,2025-01-28,08:35:47,1425,184.7,199.6,33.64595,-117.886776,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.886776 33.64595)
,2025-01-28 16:35:49.970,2025-01-28,08:35:49,1525,187.6,197.4,33.643982,-117.887505,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.887505 33.643982)
,2025-01-28 16:35:52.180,2025-01-28,08:35:52,1625,188.7,195.4,33.641968,-117.888177,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.888177 33.641968)
XAUCI   ,2025-01-28 16:35:54.430,2025-01-28,08:35:54,1725,190.7,192.7,33.640044,-117.888737,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.888737 33.640044)
,2025-01-28 16:35:56.580,2025-01-28,08:35:56,1825,194.2,190.4,33.638123,-117.88913,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.88913 33.638123)
,2025-01-28 16:35:58.800,2025-01-28,08:35:58,1900,198.4,189.0,33.636133,-117.889538,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.889538 33.636133)
,2025-01-28 16:36:00.810,2025-01-28,08:36:00,2000,201.2,188.6,33.634271,-117.889881,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.889881 33.634271)
XAUCI   ,2025-01-28 16:36:02.810,2025-01-28,08:36:02,2100,203.4,188.8,33.632409,-117.890224,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.890224 33.632409)
,2025-01-28 16:36:05.170,2025-01-28,08:36:05,2200,207.6,189.1,33.630128,-117.890625,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.890625 33.630128)
,2025-01-28 16:36:07.380,2025-01-28,08:36:07,2275,211.9,189.5,33.628006,-117.891092,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.891092 33.628006)
,2025-01-28 16:36:09.860,2025-01-28,08:36:09,2375,216.2,189.9,33.625426,-117.891598,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.891598 33.625426)
XAUCI   ,2025-01-28 16:36:12.790,2025-01-28,08:36:12,2475,220.5,190.2,33.622633,-117.892227,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.892227 33.622633)
,2025-01-28 16:36:14.300,2025-01-28,08:36:14,2525,223.4,190.1,33.621004,-117.89257,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.89257 33.621004)
,2025-01-28 16:36:16.650,2025-01-28,08:36:16,2625,227.5,190.1,33.618668,-117.893054,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.893054 33.618668)
,2025-01-28 16:36:19.290,2025-01-28,08:36:19,2700,232.5,189.9,33.61593,-117.8936,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.8936 33.61593)
XAUCI   ,2025-01-28 16:36:21.730,2025-01-28,08:36:21,2800,237.4,189.7,33.613083,-117.894175,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.894175 33.613083)
,2025-01-28 16:36:23.940,2025-01-28,08:36:23,2850,242.3,189.5,33.61084,-117.894623,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.894623 33.61084)
,2025-01-28 16:36:26.530,2025-01-28,08:36:26,2925,247.3,189.3,33.607923,-117.895203,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.895203 33.607923)
,2025-01-28 16:36:29.030,2025-01-28,08:36:29,3025,252.0,188.9,33.604935,-117.895801,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.895801 33.604935)
XAUCI   ,2025-01-28 16:36:32.230,2025-01-28,08:36:32,3125,256.8,188.5,33.60094,-117.896519,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.896519 33.60094)
,2025-01-28 16:36:34.750,2025-01-28,08:36:34,3175,261.6,188.1,33.598053,-117.896976,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.896976 33.598053)
,2025-01-28 16:36:37.870,2025-01-28,08:36:37,3275,266.2,187.3,33.594143,-117.897606,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.897606 33.594143)
,2025-01-28 16:36:41.740,2025-01-28,08:36:41,3375,269.9,186.8,33.589417,-117.898267,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.898267 33.589417)
XAUCI   ,2025-01-28 16:36:45.200,2025-01-28,08:36:45,3475,273.1,185.2,33.585112,-117.89875,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.89875 33.585112)
,2025-01-28 16:36:48.280,2025-01-28,08:36:48,3550,278.0,180.0,33.581268,-117.898827,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.898827 33.581268)
,2025-01-28 16:36:51.310,2025-01-28,08:36:51,3625,282.6,173.9,33.577338,-117.898407,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.898407 33.577338)
,2025-01-28 16:36:54.220,2025-01-28,08:36:54,3700,285.4,167.9,33.573486,-117.897482,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.897482 33.573486)
XAUCI   ,2025-01-28 16:36:57.010,2025-01-28,08:36:57,3775,288.4,161.8,33.56987,-117.896193,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.896193 33.56987)
,2025-01-28 16:36:59.420,2025-01-28,08:36:59,3875,290.8,157.1,33.566631,-117.89463,0d086e,XAUCI,1,XAUCI_2025-01-28_leg1,POINT (-117.89463 33.566631)
