point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
2025-02-04 15:40:21.240,2025-02-04,07:40:21,2775,180.2,242.6,36.924179,-76.377012,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.377012 36.924179)
2025-02-04 15:40:24.560,2025-02-04,07:40:24,2875,181.1,242.7,36.922768,-76.380177,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.380177 36.922768)
2025-02-04 15:40:27.740,2025-02-04,07:40:27,2975,181.1,242.7,36.92157,-76.383031,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.383031 36.92157)
2025-02-04 15:40:31.250,2025-02-04,07:40:31,3075,182.9,243.0,36.92038,-76.386128,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.386128 36.92038)
2025-02-04 15:40:34.200,2025-02-04,07:40:34,3175,183.4,243.4,36.919183,-76.389074,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.389074 36.919183)
2025-02-04 15:40:37.000,2025-02-04,07:40:37,3275,183.4,243.4,36.917999,-76.391796,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.391796 36.917999)
2025-02-04 15:40:39.520,2025-02-04,07:40:39,3375,182.9,243.7,36.91713,-76.394192,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.394192 36.91713)
2025-02-04 15:40:41.930,2025-02-04,07:40:41,3475,181.6,243.9,36.91625,-76.396418,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.396418 36.91625)
2025-02-04 15:40:44.440,2025-02-04,07:40:44,3575,180.7,243.7,36.915413,-76.398806,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.398806 36.915413)
2025-02-04 15:40:46.490,2025-02-04,07:40:46,3675,178.9,243.4,36.914528,-76.400538,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.400538 36.914528)
2025-02-04 15:40:49.000,2025-02-04,07:40:49,3775,178.0,243.3,36.913696,-76.402958,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.402958 36.913696)
2025-02-04 15:40:51.940,2025-02-04,07:40:51,3875,178.0,243.3,36.91248,-76.405673,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.405673 36.91248)
2025-02-04 15:40:54.830,2025-02-04,07:40:54,3975,179.3,243.1,36.911453,-76.408334,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.408334 36.911453)
2025-02-04 15:40:57.610,2025-02-04,07:40:57,4075,180.2,243.3,36.9104,-76.410906,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.410906 36.9104)
2025-02-04 15:41:00.960,2025-02-04,07:41:00,4175,180.2,243.3,36.909221,-76.413793,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.413793 36.909221)
2025-02-04 15:41:03.370,2025-02-04,07:41:03,4275,180.2,243.3,36.908203,-76.41634,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.41634 36.908203)
2025-02-04 15:41:06.330,2025-02-04,07:41:06,4375,180.2,243.3,36.907173,-76.419047,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.419047 36.907173)
2025-02-04 15:41:09.400,2025-02-04,07:41:09,4475,180.7,243.0,36.90596,-76.421892,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.421892 36.90596)
2025-02-04 15:41:12.550,2025-02-04,07:41:12,4575,181.6,243.1,36.904938,-76.424779,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.424779 36.904938)
2025-02-04 15:41:15.460,2025-02-04,07:41:15,4675,181.6,243.1,36.903717,-76.427502,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.427502 36.903717)
2025-02-04 15:41:18.890,2025-02-04,07:41:18,4775,182.9,243.0,36.902331,-76.43081,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.43081 36.902331)
2025-02-04 15:41:21.940,2025-02-04,07:41:21,4875,184.3,242.9,36.901154,-76.433696,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.433696 36.901154)
2025-02-04 15:41:25.060,2025-02-04,07:41:25,4975,184.3,242.9,36.899957,-76.436602,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.436602 36.899957)
2025-02-04 15:41:27.840,2025-02-04,07:41:27,5075,185.6,242.7,36.898911,-76.439365,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.439365 36.898911)
2025-02-04 15:41:30.960,2025-02-04,07:41:30,5175,185.6,242.7,36.897723,-76.442155,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.442155 36.897723)
2025-02-04 15:41:34.100,2025-02-04,07:41:34,5275,186.5,242.2,36.896484,-76.445033,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.445033 36.896484)
2025-02-04 15:41:37.140,2025-02-04,07:41:37,5375,187.4,242.3,36.895157,-76.448072,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.448072 36.895157)
2025-02-04 15:41:39.900,2025-02-04,07:41:39,5475,187.4,242.3,36.894092,-76.450693,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.450693 36.894092)
2025-02-04 15:41:42.510,2025-02-04,07:41:42,5575,187.4,242.3,36.892928,-76.45326,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.45326 36.892928)
2025-02-04 15:41:45.320,2025-02-04,07:41:45,5675,187.4,242.3,36.891861,-76.45602,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.45602 36.891861)
2025-02-04 15:41:48.280,2025-02-04,07:41:48,5775,187.4,242.3,36.890647,-76.458813,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.458813 36.890647)
2025-02-04 15:41:52.620,2025-02-04,07:41:52,5875,191.0,242.2,36.888971,-76.462933,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.462933 36.888971)
2025-02-04 15:41:57.060,2025-02-04,07:41:57,5925,195.9,242.0,36.8871,-76.467298,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.467298 36.8871)
2025-02-04 15:42:00.590,2025-02-04,07:42:00,5950,199.9,242.3,36.885526,-76.470934,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.470934 36.885526)
2025-02-04 15:42:02.990,2025-02-04,07:42:02,5950,204.4,242.3,36.884491,-76.473493,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.473493 36.884491)
2025-02-04 15:42:06.380,2025-02-04,07:42:06,6000,208.4,242.6,36.882966,-76.477144,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.477144 36.882966)
2025-02-04 15:42:09.210,2025-02-04,07:42:09,6000,212.9,242.6,36.881607,-76.480213,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.480213 36.881607)
2025-02-04 15:42:13.050,2025-02-04,07:42:13,6025,217.8,243.0,36.879868,-76.484479,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.484479 36.879868)
2025-02-04 15:42:16.320,2025-02-04,07:42:16,6050,222.3,243.0,36.87831,-76.488249,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.488249 36.87831)
2025-02-04 15:42:19.350,2025-02-04,07:42:19,6050,227.2,242.8,36.876938,-76.491725,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.491725 36.876938)
2025-02-04 15:42:24.340,2025-02-04,07:42:24,6100,232.1,242.6,36.87454,-76.497444,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.497444 36.87454)
2025-02-04 15:42:29.710,2025-02-04,07:42:29,6075,236.6,243.1,36.871793,-76.504072,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.504072 36.871793)
2025-02-04 15:42:38.800,2025-02-04,07:42:38,6050,241.5,242.9,36.867142,-76.515217,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.515217 36.867142)
2025-02-04 15:42:43.120,2025-02-04,07:42:43,6075,243.9,239.4,36.864716,-76.520769,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.520769 36.864716)
2025-02-04 15:42:46.180,2025-02-04,07:42:46,6100,247.4,233.6,36.862855,-76.524134,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.524134 36.862855)
2025-02-04 15:42:49.580,2025-02-04,07:42:49,6125,250.7,228.2,36.860388,-76.527776,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.527776 36.860388)
2025-02-04 15:42:52.480,2025-02-04,07:42:52,6125,255.0,221.5,36.857986,-76.530879,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.530879 36.857986)
2025-02-04 15:42:55.920,2025-02-04,07:42:55,6150,258.4,216.0,36.854755,-76.533926,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.533926 36.854755)
2025-02-04 15:42:59.030,2025-02-04,07:42:59,6150,263.3,210.9,36.851669,-76.536489,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.536489 36.851669)
2025-02-04 15:43:01.370,2025-02-04,07:43:01,6150,266.6,207.7,36.849029,-76.538066,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.538066 36.849029)
2025-02-04 15:43:03.820,2025-02-04,07:43:03,6150,270.6,203.1,36.846329,-76.539761,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.539761 36.846329)
2025-02-04 15:43:06.840,2025-02-04,07:43:06,6225,273.0,197.0,36.842331,-76.54129,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.54129 36.842331)
2025-02-04 15:43:09.880,2025-02-04,07:43:09,6325,271.6,191.7,36.838788,-76.542274,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.542274 36.838788)
2025-02-04 15:43:11.910,2025-02-04,07:43:11,6425,270.9,189.8,36.836227,-76.542975,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.542975 36.836227)
2025-02-04 15:43:14.390,2025-02-04,07:43:14,6525,268.7,188.1,36.83313,-76.543465,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.543465 36.83313)
2025-02-04 15:43:16.570,2025-02-04,07:43:16,6625,266.6,188.0,36.830566,-76.543808,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.543808 36.830566)
2025-02-04 15:43:18.460,2025-02-04,07:43:18,6725,265.0,188.7,36.82814,-76.544323,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.544323 36.82814)
2025-02-04 15:43:20.690,2025-02-04,07:43:20,6825,263.7,189.6,36.825577,-76.544838,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.544838 36.825577)
2025-02-04 15:43:22.760,2025-02-04,07:43:22,6925,261.4,190.6,36.823105,-76.545582,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.545582 36.823105)
2025-02-04 15:43:26.650,2025-02-04,07:43:26,7125,257.5,190.7,36.818481,-76.546612,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.546612 36.818481)
2025-02-04 15:43:30.000,2025-02-04,07:43:30,7325,253.0,190.2,36.814534,-76.547417,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.547417 36.814534)
2025-02-04 15:43:33.520,2025-02-04,07:43:33,7525,249.7,189.9,36.810763,-76.548293,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.548293 36.810763)
2025-02-04 15:43:36.280,2025-02-04,07:43:36,7675,245.6,189.9,36.807541,-76.548958,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.548958 36.807541)
2025-02-04 15:43:39.190,2025-02-04,07:43:39,7875,241.7,190.0,36.804292,-76.549637,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.549637 36.804292)
2025-02-04 15:43:42.640,2025-02-04,07:43:42,8050,238.6,189.9,36.800446,-76.55056,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.55056 36.800446)
2025-02-04 15:43:45.560,2025-02-04,07:43:45,8225,234.3,189.6,36.797356,-76.551215,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.551215 36.797356)
2025-02-04 15:43:49.000,2025-02-04,07:43:49,8425,229.8,189.0,36.793772,-76.551916,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.551916 36.793772)
2025-02-04 15:43:53.130,2025-02-04,07:43:53,8625,225.6,188.7,36.789303,-76.552734,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.552734 36.789303)
2025-02-04 15:43:57.330,2025-02-04,07:43:57,8825,223.5,188.5,36.785252,-76.553436,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.553436 36.785252)
2025-02-04 15:44:02.000,2025-02-04,07:44:02,9025,220.3,188.4,36.780624,-76.554279,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.554279 36.780624)
2025-02-04 15:44:06.870,2025-02-04,07:44:06,9225,218.2,188.2,36.775616,-76.55513,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.55513 36.775616)
2025-02-04 15:44:11.660,2025-02-04,07:44:11,9425,216.1,188.0,36.770828,-76.556168,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.556168 36.770828)
2025-02-04 15:44:17.270,2025-02-04,07:44:17,9625,214.0,187.8,36.765282,-76.557059,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.557059 36.765282)
2025-02-04 15:44:22.680,2025-02-04,07:44:22,9825,213.0,187.8,36.759975,-76.557877,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.557877 36.759975)
2025-02-04 15:44:28.400,2025-02-04,07:44:28,10025,211.9,187.6,36.754349,-76.558914,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.558914 36.754349)
2025-02-04 15:44:34.440,2025-02-04,07:44:34,10225,210.9,187.6,36.748337,-76.559981,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.559981 36.748337)
2025-02-04 15:44:39.940,2025-02-04,07:44:39,10425,208.9,187.7,36.743179,-76.560802,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.560802 36.743179)
2025-02-04 15:44:46.290,2025-02-04,07:44:46,10625,206.9,187.8,36.737117,-76.561851,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.561851 36.737117)
2025-02-04 15:44:51.940,2025-02-04,07:44:51,10825,205.9,187.8,36.731689,-76.562691,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.562691 36.731689)
2025-02-04 15:44:58.450,2025-02-04,07:44:58,11025,203.9,187.9,36.725852,-76.563721,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.563721 36.725852)
2025-02-04 15:45:04.960,2025-02-04,07:45:04,11225,202.8,187.6,36.71966,-76.564773,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.564773 36.71966)
2025-02-04 15:45:11.080,2025-02-04,07:45:11,11425,200.8,187.7,36.713841,-76.565766,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.565766 36.713841)
2025-02-04 15:45:17.960,2025-02-04,07:45:17,11625,200.8,187.7,36.707611,-76.566811,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.566811 36.707611)
2025-02-04 15:45:25.250,2025-02-04,07:45:25,11800,202.0,188.0,36.700928,-76.567841,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.567841 36.700928)
2025-02-04 15:45:32.600,2025-02-04,07:45:32,11975,203.9,187.9,36.693917,-76.569039,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.569039 36.693917)
2025-02-04 15:45:46.470,2025-02-04,07:45:46,12275,208.0,188.0,36.681015,-76.571274,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.571274 36.681015)
2025-02-04 15:45:59.790,2025-02-04,07:45:59,12600,208.9,187.7,36.668015,-76.573505,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.573505 36.668015)
2025-02-04 15:46:12.420,2025-02-04,07:46:12,12925,208.8,187.4,36.655975,-76.575565,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.575565 36.655975)
2025-02-04 15:46:26.250,2025-02-04,07:46:26,13250,210.9,187.6,36.642746,-76.577625,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.577625 36.642746)
2025-02-04 15:46:40.470,2025-02-04,07:46:40,13550,214.0,187.8,36.628693,-76.580029,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.580029 36.628693)
2025-02-04 15:46:54.030,2025-02-04,07:46:54,13875,215.8,187.4,36.615463,-76.58226,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.58226 36.615463)
2025-02-04 15:47:08.620,2025-02-04,07:47:08,14175,217.9,187.6,36.600859,-76.5847,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.5847 36.600859)
2025-02-04 15:47:22.170,2025-02-04,07:47:22,14475,218.9,187.6,36.587592,-76.586921,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.586921 36.587592)
2025-02-04 15:47:36.110,2025-02-04,07:47:36,14775,220.9,187.5,36.573347,-76.589317,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.589317 36.573347)
2025-02-04 15:47:50.680,2025-02-04,07:47:50,15075,224.0,187.7,36.558403,-76.591712,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.591712 36.558403)
2025-02-04 15:48:05.500,2025-02-04,07:48:05,15375,226.1,187.9,36.543041,-76.594284,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.594284 36.543041)
2025-02-04 15:48:19.330,2025-02-04,07:48:19,15675,228.0,187.6,36.528563,-76.59668,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.59668 36.528563)
2025-02-04 15:48:35.830,2025-02-04,07:48:35,15925,233.1,187.6,36.511106,-76.599426,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.599426 36.511106)
2025-02-04 15:48:48.220,2025-02-04,07:48:48,16250,231.0,187.5,36.497635,-76.601658,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.601658 36.497635)
2025-02-04 15:49:01.480,2025-02-04,07:49:01,16575,229.0,187.5,36.48378,-76.603926,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.603926 36.48378)
2025-02-04 15:49:15.080,2025-02-04,07:49:15,16875,227.0,187.6,36.469574,-76.606293,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.606293 36.469574)
2025-02-04 15:49:31.110,2025-02-04,07:49:31,17125,230.1,187.7,36.452911,-76.609039,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.609039 36.452911)
2025-02-04 15:49:46.570,2025-02-04,07:49:46,17400,232.1,187.7,36.436386,-76.611786,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.611786 36.436386)
2025-02-04 15:50:02.820,2025-02-04,07:50:02,17650,235.1,187.6,36.419037,-76.614704,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.614704 36.419037)
2025-02-04 15:50:19.110,2025-02-04,07:50:19,17900,237.0,187.5,36.40123,-76.617622,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.617622 36.40123)
2025-02-04 15:50:34.250,2025-02-04,07:50:34,18175,238.2,187.7,36.38467,-76.620405,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.620405 36.38467)
2025-02-04 15:50:50.910,2025-02-04,07:50:50,18425,241.1,187.6,36.366375,-76.623327,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.623327 36.366375)
2025-02-04 15:51:06.970,2025-02-04,07:51:06,18700,241.0,187.4,36.348639,-76.626249,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.626249 36.348639)
2025-02-04 15:51:23.040,2025-02-04,07:51:23,18950,242.0,187.4,36.330949,-76.629171,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.629171 36.330949)
2025-02-04 15:51:40.930,2025-02-04,07:51:40,19175,245.1,187.5,36.311118,-76.632385,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.632385 36.311118)
2025-02-04 15:51:57.050,2025-02-04,07:51:57,19425,244.1,187.5,36.29274,-76.635475,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.635475 36.29274)
2025-02-04 15:52:13.110,2025-02-04,07:52:13,19675,243.1,187.6,36.274704,-76.638393,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.638393 36.274704)
2025-02-04 15:52:29.450,2025-02-04,07:52:29,19925,243.1,187.6,36.256668,-76.641312,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.641312 36.256668)
2025-02-04 15:52:45.810,2025-02-04,07:52:45,20175,242.1,187.6,36.238264,-76.644248,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.644248 36.238264)
2025-02-04 15:53:02.660,2025-02-04,07:53:02,20425,241.1,187.6,36.21955,-76.647345,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.647345 36.21955)
2025-02-04 15:53:21.790,2025-02-04,07:53:21,20650,243.1,187.6,36.198257,-76.650753,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.650753 36.198257)
2025-02-04 15:53:41.500,2025-02-04,07:53:41,20850,246.2,187.7,36.17601,-76.65453,ae4af6,RCH431,1,RCH431_2025-02-04_leg1,POINT (-76.65453 36.17601)
