flight,point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
,2025-02-04 00:00:45.680,2025-02-03,16:00:45,7925,289.3,136.3,33.343227,-111.763299,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.763299 33.343227)
,2025-02-04 00:00:49.180,2025-02-03,16:00:49,8125,288.6,136.1,33.339828,-111.759432,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.759432 33.339828)
,2025-02-04 00:00:53.550,2025-02-03,16:00:53,8325,287.9,136.3,33.335685,-111.754667,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.754667 33.335685)
AAL1479 ,2025-02-04 00:00:57.620,2025-02-03,16:00:57,8525,287.2,136.4,33.331635,-111.750071,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.750071 33.331635)
,2025-02-04 00:01:02.160,2025-02-03,16:01:02,8725,287.2,136.4,33.327306,-111.745138,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.745138 33.327306)
,2025-02-04 00:01:07.150,2025-02-03,16:01:07,8925,287.9,136.3,33.322449,-111.739691,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.739691 33.322449)
,2025-02-04 00:01:12.660,2025-02-03,16:01:12,9125,289.3,136.3,33.31723,-111.733704,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.733704 33.31723)
AAL1479 ,2025-02-04 00:01:18.350,2025-02-03,16:01:18,9325,290.7,136.2,33.311691,-111.727386,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.727386 33.311691)
,2025-02-04 00:01:23.250,2025-02-03,16:01:23,9525,292.1,136.2,33.306839,-111.721838,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.721838 33.306839)
,2025-02-04 00:01:28.420,2025-02-03,16:01:28,9725,292.1,136.2,33.301758,-111.716016,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.716016 33.301758)
,2025-02-04 00:01:32.780,2025-02-03,16:01:32,9925,291.4,136.1,33.297546,-111.711237,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.711237 33.297546)
AAL1479 ,2025-02-04 00:01:37.510,2025-02-03,16:01:37,10125,291.4,136.1,33.292857,-111.705845,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.705845 33.292857)
,2025-02-04 00:01:42.350,2025-02-03,16:01:42,10325,291.4,136.1,33.288295,-111.700633,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.700633 33.288295)
,2025-02-04 00:01:45.870,2025-02-03,16:01:45,10475,292.1,136.0,33.284821,-111.69657,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.69657 33.284821)
,2025-02-04 00:01:49.820,2025-02-03,16:01:49,10600,293.5,136.0,33.280884,-111.69212,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.69212 33.280884)
AAL1479 ,2025-02-04 00:01:57.320,2025-02-03,16:01:57,10775,297.7,135.9,33.273584,-111.683705,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.683705 33.273584)
,2025-02-04 00:02:04.690,2025-02-03,16:02:04,10950,302.7,136.1,33.266235,-111.675256,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.675256 33.266235)
,2025-02-04 00:02:12.290,2025-02-03,16:02:12,11125,309.0,135.9,33.258408,-111.666216,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.666216 33.258408)
,2025-02-04 00:02:19.750,2025-02-03,16:02:19,11300,314.0,135.8,33.25058,-111.657239,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.657239 33.25058)
AAL1479 ,2025-02-04 00:02:28.340,2025-02-03,16:02:28,11450,321.8,135.6,33.24151,-111.646654,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.646654 33.24151)
,2025-02-04 00:02:38.840,2025-02-03,16:02:38,11600,331.7,135.6,33.230198,-111.633481,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.633481 33.230198)
,2025-02-04 00:02:49.230,2025-02-03,16:02:49,11725,341.6,135.8,33.218467,-111.619861,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.619861 33.218467)
,2025-02-04 00:02:59.480,2025-02-03,16:02:59,11875,351.5,135.8,33.20668,-111.606262,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.606262 33.20668)
AAL1479 ,2025-02-04 00:03:09.690,2025-02-03,16:03:09,12000,360.0,135.8,33.194585,-111.592283,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.592283 33.194585)
,2025-02-04 00:03:21.840,2025-02-03,16:03:21,12175,369.8,135.1,33.17981,-111.575061,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.575061 33.17981)
,2025-02-04 00:03:26.320,2025-02-03,16:03:26,12250,374.6,131.9,33.174545,-111.56825,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.56825 33.174545)
,2025-02-04 00:03:30.640,2025-02-03,16:03:30,12325,378.7,128.4,33.169913,-111.561398,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.561398 33.169913)
AAL1479 ,2025-02-04 00:03:34.870,2025-02-03,16:03:34,12375,383.6,123.7,33.165537,-111.553999,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.553999 33.165537)
,2025-02-04 00:03:39.530,2025-02-03,16:03:39,12475,387.4,119.5,33.161224,-111.545398,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.545398 33.161224)
,2025-02-04 00:03:43.020,2025-02-03,16:03:43,12525,391.4,115.3,33.158524,-111.538806,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.538806 33.158524)
,2025-02-04 00:03:46.770,2025-02-03,16:03:46,12600,394.0,111.8,33.1559,-111.531185,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.531185 33.1559)
AAL1479 ,2025-02-04 00:03:50.560,2025-02-03,16:03:50,12675,398.3,106.9,33.153805,-111.523226,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.523226 33.153805)
,2025-02-04 00:03:55.170,2025-02-03,16:03:55,12775,401.8,102.7,33.151794,-111.513593,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.513593 33.151794)
,2025-02-04 00:04:01.970,2025-02-03,16:04:01,12925,406.1,99.9,33.14946,-111.498706,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.498706 33.14946)
,2025-02-04 00:04:14.760,2025-02-03,16:04:14,13250,409.9,101.3,33.145111,-111.470361,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.470361 33.145111)
AAL1479 ,2025-02-04 00:04:25.330,2025-02-03,16:04:25,13600,410.7,103.1,33.140771,-111.446994,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.446994 33.140771)
,2025-02-04 00:04:36.440,2025-02-03,16:04:36,14000,409.6,104.3,33.135743,-111.422611,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.422611 33.135743)
,2025-02-04 00:04:46.890,2025-02-03,16:04:46,14400,408.7,104.9,33.130669,-111.399742,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.399742 33.130669)
,2025-02-04 00:04:58.440,2025-02-03,16:04:58,14775,410.2,105.1,33.12499,-111.374686,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.374686 33.12499)
AAL1479 ,2025-02-04 00:05:11.190,2025-02-03,16:05:11,15125,412.8,104.9,33.118705,-111.34666,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.34666 33.118705)
,2025-02-04 00:05:24.110,2025-02-03,16:05:24,15450,416.9,104.3,33.112467,-111.318129,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.318129 33.112467)
,2025-02-04 00:05:37.630,2025-02-03,16:05:37,15750,420.8,104.2,33.106064,-111.287933,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.287933 33.106064)
,2025-02-04 00:05:50.870,2025-02-03,16:05:50,16075,424.9,104.2,33.099665,-111.257816,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.257816 33.099665)
AAL1479 ,2025-02-04 00:06:03.450,2025-02-03,16:06:03,16400,427.1,104.2,33.093613,-111.229173,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.229173 33.093613)
,2025-02-04 00:06:14.210,2025-02-03,16:06:14,16800,425.9,104.1,33.08844,-111.204822,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.204822 33.08844)
,2025-02-04 00:06:19.870,2025-02-03,16:06:19,16975,425.9,104.1,33.0857,-111.191842,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.191842 33.0857)
,2025-02-04 00:06:33.300,2025-02-03,16:06:33,17275,430.7,104.0,33.079229,-111.161181,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.161181 33.079229)
AAL1479 ,2025-02-04 00:06:46.300,2025-02-03,16:06:46,17600,432.9,104.0,33.072922,-111.131213,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.131213 33.072922)
,2025-02-04 00:06:52.800,2025-02-03,16:06:52,17725,435.1,104.1,33.069732,-111.116115,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.116115 33.069732)
,2025-02-04 00:07:09.270,2025-02-03,16:07:09,17975,443.4,104.1,33.061539,-111.077439,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.077439 33.061539)
,2025-02-04 00:07:24.090,2025-02-03,16:07:24,18275,447.2,104.0,33.054137,-111.042238,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.042238 33.054137)
AAL1479 ,2025-02-04 00:07:39.450,2025-02-03,16:07:39,18550,452.6,104.1,33.046326,-111.005255,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-111.005255 33.046326)
,2025-02-04 00:07:54.220,2025-02-03,16:07:54,18825,455.5,104.0,33.038868,-110.969593,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.969593 33.038868)
,2025-02-04 00:08:10.010,2025-02-03,16:08:10,19100,460.8,104.1,33.030768,-110.930917,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.930917 33.030768)
,2025-02-04 00:08:25.390,2025-02-03,16:08:25,19375,464.0,104.1,33.022761,-110.892913,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.892913 33.022761)
AAL1479 ,2025-02-04 00:08:38.780,2025-02-03,16:08:38,19700,464.9,104.1,33.015732,-110.85973,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.85973 33.015732)
,2025-02-04 00:08:52.600,2025-02-03,16:08:52,20000,467.4,104.2,33.008423,-110.825426,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.825426 33.008423)
,2025-02-04 00:09:07.100,2025-02-03,16:09:07,20300,470.3,104.2,33.000695,-110.78916,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.78916 33.000695)
,2025-02-04 00:09:21.730,2025-02-03,16:09:21,20575,472.2,104.1,32.992874,-110.752221,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.752221 32.992874)
AAL1479 ,2025-02-04 00:09:36.380,2025-02-03,16:09:36,20850,475.4,104.1,32.985077,-110.715326,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.715326 32.985077)
,2025-02-04 00:09:51.100,2025-02-03,16:09:51,21125,477.6,104.2,32.977093,-110.678007,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.678007 32.977093)
,2025-02-04 00:10:06.930,2025-02-03,16:10:06,21400,481.9,104.3,32.96846,-110.637598,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.637598 32.96846)
,2025-02-04 00:10:20.640,2025-02-03,16:10:20,21700,482.6,104.2,32.960907,-110.602112,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.602112 32.960907)
AAL1479 ,2025-02-04 00:10:33.580,2025-02-03,16:10:33,22025,482.9,104.3,32.953864,-110.569265,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.569265 32.953864)
,2025-02-04 00:10:48.370,2025-02-03,16:10:48,22300,484.8,104.2,32.945663,-110.530811,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.530811 32.945663)
,2025-02-04 00:11:04.630,2025-02-03,16:11:04,22575,487.0,104.3,32.936646,-110.488843,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.488843 32.936646)
,2025-02-04 00:11:18.420,2025-02-03,16:11:18,22875,487.0,104.3,32.928955,-110.453027,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.453027 32.928955)
AAL1479 ,2025-02-04 00:11:33.060,2025-02-03,16:11:33,23175,488.0,104.2,32.920765,-110.414896,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.414896 32.920765)
,2025-02-04 00:11:47.630,2025-02-03,16:11:47,23475,489.2,104.3,32.912613,-110.376892,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.376892 32.912613)
,2025-02-04 00:12:02.500,2025-02-03,16:12:02,23750,490.4,104.4,32.904327,-110.338275,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.338275 32.904327)
,2025-02-04 00:12:17.410,2025-02-03,16:12:17,24025,492.4,104.3,32.895859,-110.299054,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.299054 32.895859)
AAL1479 ,2025-02-04 00:12:32.770,2025-02-03,16:12:32,24300,493.6,104.4,32.887154,-110.258901,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.258901 32.887154)
,2025-02-04 00:12:46.390,2025-02-03,16:12:46,24600,493.6,104.4,32.879427,-110.223252,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.223252 32.879427)
,2025-02-04 00:12:59.970,2025-02-03,16:12:59,24900,492.6,104.5,32.871735,-110.187872,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.187872 32.871735)
,2025-02-04 00:13:14.640,2025-02-03,16:13:14,25175,493.6,104.4,32.86332,-110.149094,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.149094 32.86332)
AAL1479 ,2025-02-04 00:13:30.820,2025-02-03,16:13:30,25425,494.8,104.5,32.854056,-110.106494,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.106494 32.854056)
,2025-02-04 00:13:46.890,2025-02-03,16:13:46,25675,496.7,104.5,32.84491,-110.064606,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.064606 32.84491)
,2025-02-04 00:14:04.820,2025-02-03,16:14:04,25900,499.9,104.5,32.834504,-110.016922,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-110.016922 32.834504)
,2025-02-04 00:14:21.900,2025-02-03,16:14:21,26150,502.1,104.5,32.824542,-109.971407,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.971407 32.824542)
AAL1479 ,2025-02-04 00:14:37.600,2025-02-03,16:14:37,26425,502.3,104.6,32.815338,-109.929529,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.929529 32.815338)
,2025-02-04 00:14:50.840,2025-02-03,16:14:50,26750,500.1,104.6,32.80755,-109.894222,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.894222 32.80755)
,2025-02-04 00:15:02.550,2025-02-03,16:15:02,26950,500.1,104.6,32.800781,-109.863391,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.863391 32.800781)
,2025-02-04 00:15:22.320,2025-02-03,16:15:22,27175,503.3,104.6,32.789115,-109.810368,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.810368 32.789115)
AAL1479 ,2025-02-04 00:15:32.040,2025-02-03,16:15:32,27325,502.3,104.6,32.783482,-109.784751,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.784751 32.783482)
,2025-02-04 00:15:44.910,2025-02-03,16:15:44,27650,499.2,104.6,32.775925,-109.750452,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.750452 32.775925)
,2025-02-04 00:15:57.390,2025-02-03,16:15:57,27975,497.2,104.7,32.768586,-109.717432,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.717432 32.768586)
,2025-02-04 00:16:13.670,2025-02-03,16:16:13,28225,497.5,104.8,32.759171,-109.674976,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.674976 32.759171)
AAL1479 ,2025-02-04 00:16:29.730,2025-02-03,16:16:29,28475,498.5,104.8,32.749686,-109.632176,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.632176 32.749686)
,2025-02-04 00:16:46.870,2025-02-03,16:16:46,28725,499.7,104.8,32.739584,-109.586941,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.586941 32.739584)
,2025-02-04 00:17:01.750,2025-02-03,16:17:01,29000,499.4,104.7,32.730789,-109.547479,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.547479 32.730789)
,2025-02-04 00:17:16.470,2025-02-03,16:17:16,29275,498.5,104.8,32.72208,-109.5083,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.5083 32.72208)
AAL1479 ,2025-02-04 00:17:32.800,2025-02-03,16:17:32,29525,499.7,104.8,32.712444,-109.465195,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.465195 32.712444)
,2025-02-04 00:17:49.070,2025-02-03,16:17:49,29775,499.9,104.9,32.702761,-109.422034,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.422034 32.702761)
,2025-02-04 00:18:05.560,2025-02-03,16:18:05,30025,500.9,104.9,32.692892,-109.378369,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.378369 32.692892)
,2025-02-04 00:18:19.010,2025-02-03,16:18:19,30325,498.7,104.9,32.684978,-109.342888,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.342888 32.684978)
AAL1479 ,2025-02-04 00:18:32.770,2025-02-03,16:18:32,30625,496.8,104.9,32.676773,-109.306604,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.306604 32.676773)
,2025-02-04 00:18:45.740,2025-02-03,16:18:45,30900,494.8,105.0,32.66915,-109.272766,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.272766 32.66915)
,2025-02-04 00:18:51.910,2025-02-03,16:18:51,30975,495.8,105.0,32.665473,-109.256511,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.256511 32.665473)
,2025-02-04 00:19:11.830,2025-02-03,16:19:11,31000,495.8,105.0,32.653702,-109.204541,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.204541 32.653702)
AAL1479 ,2025-02-04 00:19:31.530,2025-02-03,16:19:31,31000,493.9,105.0,32.64201,-109.152701,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.152701 32.64201)
,2025-02-04 00:19:51.410,2025-02-03,16:19:51,31000,493.9,105.0,32.630264,-109.10072,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.10072 32.630264)
,2025-02-04 00:20:11.080,2025-02-03,16:20:11,31000,495.1,105.1,32.618548,-109.049228,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-109.049228 32.618548)
,2025-02-04 00:20:30.930,2025-02-03,16:20:30,31000,496.1,105.1,32.606735,-108.997339,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.997339 32.606735)
AAL1479 ,2025-02-04 00:20:50.720,2025-02-03,16:20:50,31000,495.1,105.1,32.594946,-108.94553,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.94553 32.594946)
,2025-02-04 00:21:10.660,2025-02-03,16:21:10,31000,495.1,105.1,32.583023,-108.893463,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.893463 32.583023)
,2025-02-04 00:21:30.610,2025-02-03,16:21:30,31000,495.4,105.2,32.571121,-108.841498,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.841498 32.571121)
,2025-02-04 00:21:50.270,2025-02-03,16:21:50,31000,495.4,105.2,32.559311,-108.790027,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.790027 32.559311)
AAL1479 ,2025-02-04 00:22:09.910,2025-02-03,16:22:09,31000,495.4,105.2,32.547509,-108.738752,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.738752 32.547509)
,2025-02-04 00:22:29.620,2025-02-03,16:22:29,31000,496.3,105.2,32.535507,-108.6867,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.6867 32.535507)
,2025-02-04 00:22:49.490,2025-02-03,16:22:49,31000,496.6,105.3,32.523628,-108.635167,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.635167 32.523628)
,2025-02-04 00:23:09.180,2025-02-03,16:23:09,31000,495.6,105.3,32.511664,-108.583374,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.583374 32.511664)
AAL1479 ,2025-02-04 00:23:28.820,2025-02-03,16:23:28,31025,495.6,105.3,32.49984,-108.532422,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.532422 32.49984)
,2025-02-04 00:23:48.480,2025-02-03,16:23:48,31025,495.6,105.3,32.487854,-108.480981,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.480981 32.487854)
,2025-02-04 00:24:08.350,2025-02-03,16:24:08,31025,494.7,105.4,32.475865,-108.429341,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.429341 32.475865)
,2025-02-04 00:24:28.030,2025-02-03,16:24:28,31025,493.7,105.4,32.463855,-108.377773,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.377773 32.463855)
AAL1479 ,2025-02-04 00:24:47.680,2025-02-03,16:24:47,31000,493.7,105.4,32.451891,-108.326485,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.326485 32.451891)
,2025-02-04 00:25:07.350,2025-02-03,16:25:07,31000,494.0,105.5,32.439972,-108.275537,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.275537 32.439972)
,2025-02-04 00:25:26.640,2025-02-03,16:25:26,31000,493.0,105.5,32.428162,-108.225439,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.225439 32.428162)
,2025-02-04 00:25:46.220,2025-02-03,16:25:46,31000,493.0,105.5,32.416139,-108.174358,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.174358 32.416139)
AAL1479 ,2025-02-04 00:26:06.110,2025-02-03,16:26:06,31000,492.0,105.6,32.404128,-108.123294,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.123294 32.404128)
,2025-02-04 00:26:25.620,2025-02-03,16:26:25,31000,492.0,105.6,32.392118,-108.072566,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.072566 32.392118)
,2025-02-04 00:26:45.440,2025-02-03,16:26:45,31000,492.0,105.6,32.3802,-108.022174,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-108.022174 32.3802)
,2025-02-04 00:27:05.120,2025-02-03,16:27:05,31000,491.1,105.6,32.368057,-107.970996,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-107.970996 32.368057)
AAL1479 ,2025-02-04 00:27:24.530,2025-02-03,16:27:24,31000,491.1,105.6,32.356133,-107.920607,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-107.920607 32.356133)
,2025-02-04 00:27:44.460,2025-02-03,16:27:44,31000,491.3,105.7,32.343797,-107.868758,a06f8a,AAL1479,1,AAL1479_2025-02-03_leg1,POINT (-107.868758 32.343797)
