point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
2025-02-05 00:07:54.440,2025-02-04,16:07:54,34075,378.5,251.0,40.366423,-117.69104,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.69104 40.366423)
2025-02-05 00:08:14.240,2025-02-04,16:08:14,34025,379.8,250.9,40.355118,-117.733826,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.733826 40.355118)
2025-02-05 00:08:33.890,2025-02-04,16:08:33,34000,379.5,250.6,40.343674,-117.77655,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.77655 40.343674)
2025-02-05 00:08:53.650,2025-02-04,16:08:53,34025,373.2,250.6,40.332254,-117.818819,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.818819 40.332254)
2025-02-05 00:09:13.170,2025-02-04,16:09:13,34000,375.4,250.6,40.321081,-117.860392,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.860392 40.321081)
2025-02-05 00:09:32.830,2025-02-04,16:09:32,34000,379.9,250.5,40.309629,-117.902839,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.902839 40.309629)
2025-02-05 00:09:52.600,2025-02-04,16:09:52,34000,380.2,250.3,40.298038,-117.945598,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.945598 40.298038)
2025-02-05 00:10:12.120,2025-02-04,16:10:12,34025,377.6,250.5,40.286545,-117.987732,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-117.987732 40.286545)
2025-02-05 00:10:31.910,2025-02-04,16:10:31,34000,374.1,250.6,40.275088,-118.030056,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.030056 40.275088)
2025-02-05 00:10:51.390,2025-02-04,16:10:51,33950,372.5,250.9,40.264023,-118.071655,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.071655 40.264023)
2025-02-05 00:11:10.940,2025-02-04,16:11:10,33950,375.8,250.4,40.252789,-118.113265,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.113265 40.252789)
2025-02-05 00:11:30.930,2025-02-04,16:11:30,33950,377.4,250.2,40.241011,-118.156086,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.156086 40.241011)
2025-02-05 00:11:50.600,2025-02-04,16:11:50,34000,372.9,250.2,40.229507,-118.197937,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.197937 40.229507)
2025-02-05 00:12:10.580,2025-02-04,16:12:10,33950,371.3,250.5,40.218014,-118.240044,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.240044 40.218014)
2025-02-05 00:12:30.430,2025-02-04,16:12:30,33950,373.5,250.4,40.206619,-118.281982,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.281982 40.206619)
2025-02-05 00:12:50.110,2025-02-04,16:12:50,33925,378.7,250.1,40.195038,-118.324097,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.324097 40.195038)
2025-02-05 00:13:09.860,2025-02-04,16:13:09,34025,375.2,250.2,40.18338,-118.366387,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.366387 40.18338)
2025-02-05 00:13:29.850,2025-02-04,16:13:29,34025,372.9,250.2,40.171695,-118.408709,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.408709 40.171695)
2025-02-05 00:13:49.530,2025-02-04,16:13:49,34000,373.9,250.3,40.160243,-118.45047,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.45047 40.160243)
2025-02-05 00:14:09.270,2025-02-04,16:14:09,34000,376.1,250.3,40.148698,-118.492418,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.492418 40.148698)
2025-02-05 00:14:28.840,2025-02-04,16:14:28,34050,371.0,250.1,40.137314,-118.533936,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.533936 40.137314)
2025-02-05 00:14:42.910,2025-02-04,16:14:42,34075,367.2,250.9,40.129211,-118.563354,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.563354 40.129211)
2025-02-05 00:14:50.560,2025-02-04,16:14:50,34025,367.3,253.4,40.125329,-118.579497,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.579497 40.125329)
2025-02-05 00:14:59.380,2025-02-04,16:14:59,33975,368.9,255.4,40.121292,-118.598389,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.598389 40.121292)
2025-02-05 00:15:19.260,2025-02-04,16:15:19,33950,373.5,255.7,40.113039,-118.64142,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.64142 40.113039)
2025-02-05 00:15:38.810,2025-02-04,16:15:38,34025,372.5,255.7,40.104706,-118.683929,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.683929 40.104706)
2025-02-05 00:15:58.540,2025-02-04,16:15:58,34075,368.4,255.7,40.096436,-118.726746,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.726746 40.096436)
2025-02-05 00:16:18.180,2025-02-04,16:16:18,34050,366.5,255.6,40.08818,-118.768761,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.768761 40.08818)
2025-02-05 00:16:38.120,2025-02-04,16:16:38,34000,367.0,256.0,40.079847,-118.811583,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.811583 40.079847)
2025-02-05 00:16:57.950,2025-02-04,16:16:57,34025,365.0,255.9,40.071716,-118.853882,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.853882 40.071716)
2025-02-05 00:17:17.620,2025-02-04,16:17:17,34000,364.0,255.9,40.063601,-118.895728,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.895728 40.063601)
2025-02-05 00:17:37.510,2025-02-04,16:17:37,33950,365.3,255.7,40.055361,-118.938051,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.938051 40.055361)
2025-02-05 00:17:57.470,2025-02-04,16:17:57,33950,365.5,255.6,40.046982,-118.980623,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-118.980623 40.046982)
2025-02-05 00:18:17.280,2025-02-04,16:18:17,33975,366.5,255.6,40.038666,-119.022827,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.022827 40.038666)
2025-02-05 00:18:36.800,2025-02-04,16:18:36,33975,367.4,255.7,40.030456,-119.064643,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.064643 40.030456)
2025-02-05 00:18:56.550,2025-02-04,16:18:56,33975,368.2,255.9,40.022169,-119.10709,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.10709 40.022169)
2025-02-05 00:19:16.100,2025-02-04,16:19:16,34000,367.7,255.5,40.013992,-119.148987,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.148987 40.013992)
2025-02-05 00:19:35.990,2025-02-04,16:19:35,33975,367.4,255.7,40.00555,-119.191485,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.191485 40.00555)
2025-02-05 00:19:55.440,2025-02-04,16:19:55,33975,370.9,255.5,39.997264,-119.233371,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.233371 39.997264)
2025-02-05 00:20:15.230,2025-02-04,16:20:15,34000,375.0,255.5,39.988724,-119.276367,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.276367 39.988724)
2025-02-05 00:20:34.910,2025-02-04,16:20:34,34050,373.8,255.6,39.980272,-119.319264,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.319264 39.980272)
2025-02-05 00:20:54.830,2025-02-04,16:20:54,34000,365.8,255.4,39.971707,-119.362335,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.362335 39.971707)
2025-02-05 00:21:05.430,2025-02-04,16:21:05,34025,364.3,253.9,39.967026,-119.384644,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.384644 39.967026)
2025-02-05 00:21:13.620,2025-02-04,16:21:13,34000,365.9,251.5,39.96286,-119.401794,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.401794 39.96286)
2025-02-05 00:21:22.680,2025-02-04,16:21:22,34000,367.0,249.6,39.957648,-119.420575,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.420575 39.957648)
2025-02-05 00:21:31.130,2025-02-04,16:21:31,33975,369.0,247.5,39.952294,-119.437991,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.437991 39.952294)
2025-02-05 00:21:39.570,2025-02-04,16:21:39,33975,372.3,245.2,39.946426,-119.455261,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.455261 39.946426)
2025-02-05 00:21:59.220,2025-02-04,16:21:59,33975,375.8,244.8,39.931961,-119.495117,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.495117 39.931961)
2025-02-05 00:22:19.080,2025-02-04,16:22:19,34025,370.9,245.0,39.917358,-119.535549,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.535549 39.917358)
2025-02-05 00:22:39.030,2025-02-04,16:22:39,34050,368.2,244.8,39.902949,-119.5755,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.5755 39.902949)
2025-02-05 00:22:58.860,2025-02-04,16:22:58,34000,368.2,244.8,39.888564,-119.615051,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.615051 39.888564)
2025-02-05 00:23:18.470,2025-02-04,16:23:18,34000,368.2,244.8,39.874237,-119.654369,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.654369 39.874237)
2025-02-05 00:23:37.950,2025-02-04,16:23:37,34025,368.6,244.6,39.860074,-119.693298,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.693298 39.860074)
2025-02-05 00:23:57.650,2025-02-04,16:23:57,34050,367.3,244.7,39.845736,-119.732605,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.732605 39.845736)
2025-02-05 00:24:17.590,2025-02-04,16:24:17,34050,364.1,244.6,39.831352,-119.772095,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.772095 39.831352)
2025-02-05 00:24:37.470,2025-02-04,16:24:37,33975,364.5,244.5,39.816879,-119.811461,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.811461 39.816879)
2025-02-05 00:24:57.170,2025-02-04,16:24:57,33950,366.3,244.6,39.802629,-119.850403,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.850403 39.802629)
2025-02-05 00:25:16.760,2025-02-04,16:25:16,34000,367.7,244.6,39.788406,-119.889261,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.889261 39.788406)
2025-02-05 00:25:36.500,2025-02-04,16:25:36,34025,365.4,244.6,39.773987,-119.928549,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.928549 39.773987)
2025-02-05 00:25:56.280,2025-02-04,16:25:56,34050,362.3,244.5,39.759705,-119.967479,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-119.967479 39.759705)
2025-02-05 00:26:15.890,2025-02-04,16:26:15,33975,362.7,244.4,39.74556,-120.005752,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.005752 39.74556)
2025-02-05 00:26:34.960,2025-02-04,16:26:34,33975,365.0,244.4,39.73173,-120.043213,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.043213 39.73173)
2025-02-05 00:26:54.840,2025-02-04,16:26:54,34000,366.8,244.5,39.717159,-120.082642,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.082642 39.717159)
2025-02-05 00:27:14.620,2025-02-04,16:27:14,34025,363.2,244.6,39.702821,-120.121521,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.121521 39.702821)
2025-02-05 00:27:34.120,2025-02-04,16:27:34,34000,361.4,244.4,39.688705,-120.15974,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.15974 39.688705)
2025-02-05 00:27:54.100,2025-02-04,16:27:54,34000,360.5,244.4,39.674332,-120.198729,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.198729 39.674332)
2025-02-05 00:28:13.880,2025-02-04,16:28:13,34000,360.9,244.2,39.659993,-120.237122,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.237122 39.659993)
2025-02-05 00:28:33.680,2025-02-04,16:28:33,34000,362.3,244.1,39.645538,-120.275872,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.275872 39.645538)
2025-02-05 00:28:53.680,2025-02-04,16:28:53,34000,361.8,244.3,39.630991,-120.314819,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.314819 39.630991)
2025-02-05 00:29:13.390,2025-02-04,16:29:13,34000,363.2,244.2,39.616608,-120.353374,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.353374 39.616608)
2025-02-05 00:29:33.370,2025-02-04,16:29:33,34025,364.1,244.3,39.601959,-120.392483,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.392483 39.601959)
2025-02-05 00:29:53.200,2025-02-04,16:29:53,34025,363.6,244.1,39.587448,-120.431293,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.431293 39.587448)
2025-02-05 00:30:12.970,2025-02-04,16:30:12,34050,361.4,244.1,39.572937,-120.469865,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.469865 39.572937)
2025-02-05 00:30:32.640,2025-02-04,16:30:32,34050,359.6,244.3,39.558746,-120.507899,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.507899 39.558746)
2025-02-05 00:30:52.070,2025-02-04,16:30:52,34050,356.9,243.7,39.544729,-120.545349,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.545349 39.544729)
2025-02-05 00:30:59.390,2025-02-04,16:30:59,34050,357.1,241.2,39.539017,-120.559188,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.559188 39.539017)
2025-02-05 00:31:06.810,2025-02-04,16:31:06,34025,356.7,238.8,39.532837,-120.572742,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.572742 39.532837)
2025-02-05 00:31:13.460,2025-02-04,16:31:13,34025,356.1,236.2,39.526853,-120.584595,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.584595 39.526853)
2025-02-05 00:31:20.820,2025-02-04,16:31:20,34025,356.8,233.6,39.519791,-120.597342,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.597342 39.519791)
2025-02-05 00:31:40.350,2025-02-04,16:31:40,34000,354.6,233.5,39.500656,-120.63054,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.63054 39.500656)
2025-02-05 00:31:59.980,2025-02-04,16:31:59,33975,353.8,233.4,39.48143,-120.663976,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.663976 39.48143)
2025-02-05 00:32:19.930,2025-02-04,16:32:19,33950,353.8,233.4,39.461975,-120.697652,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.697652 39.461975)
2025-02-05 00:32:39.440,2025-02-04,16:32:39,33950,354.4,233.3,39.442873,-120.730774,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.730774 39.442873)
2025-02-05 00:32:58.880,2025-02-04,16:32:58,34000,357.2,233.2,39.423706,-120.763868,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.763868 39.423706)
2025-02-05 00:33:18.860,2025-02-04,16:33:18,34000,363.6,233.2,39.403769,-120.798218,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.798218 39.403769)
2025-02-05 00:33:38.660,2025-02-04,16:33:38,34000,369.2,233.0,39.383566,-120.832886,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.832886 39.383566)
2025-02-05 00:33:58.630,2025-02-04,16:33:58,34000,373.6,233.2,39.362961,-120.868238,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.868238 39.362961)
2025-02-05 00:34:18.620,2025-02-04,16:34:18,34000,376.4,233.1,39.342133,-120.904004,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.904004 39.342133)
2025-02-05 00:34:38.470,2025-02-04,16:34:38,34000,378.6,233.2,39.321325,-120.939758,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.939758 39.321325)
2025-02-05 00:34:58.340,2025-02-04,16:34:58,34000,377.8,233.1,39.30043,-120.975474,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-120.975474 39.30043)
2025-02-05 00:35:18.130,2025-02-04,16:35:18,34000,377.0,233.0,39.279614,-121.011108,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.011108 39.279614)
2025-02-05 00:35:37.990,2025-02-04,16:35:37,34000,375.4,232.8,39.258899,-121.046448,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.046448 39.258899)
2025-02-05 00:35:57.560,2025-02-04,16:35:57,34000,373.4,232.9,39.238416,-121.081177,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.081177 39.238416)
2025-02-05 00:36:17.230,2025-02-04,16:36:17,34000,371.4,233.1,39.217979,-121.116028,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.116028 39.217979)
2025-02-05 00:36:37.030,2025-02-04,16:36:37,34000,370.6,233.0,39.197543,-121.15094,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.15094 39.197543)
2025-02-05 00:36:56.740,2025-02-04,16:36:56,34000,369.2,233.0,39.177432,-121.185364,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.185364 39.177432)
2025-02-05 00:37:16.120,2025-02-04,16:37:16,34000,367.0,233.0,39.157461,-121.219482,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.219482 39.157461)
2025-02-05 00:37:36.060,2025-02-04,16:37:36,34000,366.2,232.9,39.137118,-121.254028,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.254028 39.137118)
2025-02-05 00:37:55.920,2025-02-04,16:37:55,33950,366.8,232.8,39.116776,-121.288525,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.288525 39.116776)
2025-02-05 00:38:15.860,2025-02-04,16:38:15,33950,368.4,232.9,39.096222,-121.323275,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.323275 39.096222)
2025-02-05 00:38:35.300,2025-02-04,16:38:35,33975,367.6,232.9,39.076355,-121.35707,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.35707 39.076355)
2025-02-05 00:38:55.150,2025-02-04,16:38:55,34000,366.8,232.8,39.055931,-121.391541,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.391541 39.055931)
2025-02-05 00:39:15.050,2025-02-04,16:39:15,34000,366.0,232.7,39.035568,-121.425914,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.425914 39.035568)
2025-02-05 00:39:34.830,2025-02-04,16:39:34,34000,365.4,232.8,39.015244,-121.460205,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.460205 39.015244)
2025-02-05 00:39:54.680,2025-02-04,16:39:54,34000,365.4,232.8,38.994994,-121.494385,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.494385 38.994994)
2025-02-05 00:40:14.280,2025-02-04,16:40:14,34000,366.0,232.7,38.974869,-121.528254,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.528254 38.974869)
2025-02-05 00:40:33.970,2025-02-04,16:40:33,33975,366.0,232.7,38.95468,-121.562134,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.562134 38.95468)
2025-02-05 00:40:53.770,2025-02-04,16:40:53,34000,366.0,232.7,38.934383,-121.596252,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.596252 38.934383)
2025-02-05 00:41:13.380,2025-02-04,16:41:13,34000,365.2,232.6,38.914169,-121.630057,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.630057 38.914169)
2025-02-05 00:41:32.850,2025-02-04,16:41:32,34000,366.6,232.5,38.894162,-121.663452,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.663452 38.894162)
2025-02-05 00:41:52.750,2025-02-04,16:41:52,34000,366.8,232.8,38.873679,-121.697754,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.697754 38.873679)
2025-02-05 00:42:12.620,2025-02-04,16:42:12,34025,366.8,232.8,38.853196,-121.732117,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.732117 38.853196)
2025-02-05 00:42:32.610,2025-02-04,16:42:32,34025,367.4,232.6,38.832642,-121.76661,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.76661 38.832642)
2025-02-05 00:42:52.560,2025-02-04,16:42:52,34025,365.2,232.6,38.81209,-121.800903,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.800903 38.81209)
2025-02-05 00:43:12.380,2025-02-04,16:43:12,34025,365.2,232.6,38.791794,-121.834778,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.834778 38.791794)
2025-02-05 00:43:32.150,2025-02-04,16:43:32,34000,365.2,232.6,38.77145,-121.868713,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.868713 38.77145)
2025-02-05 00:43:52.140,2025-02-04,16:43:52,34000,366.6,232.5,38.750828,-121.903076,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.903076 38.750828)
2025-02-05 00:44:11.870,2025-02-04,16:44:11,34025,366.6,232.5,38.730484,-121.936951,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.936951 38.730484)
2025-02-05 00:44:31.420,2025-02-04,16:44:31,34000,365.8,232.4,38.710327,-121.970454,a37eff,DAL1088,1,DAL1088_2025-02-04_leg1,POINT (-121.970454 38.710327)
