point_time,flight_date_pst,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
2025-02-08 00:27:48.770,2025-02-07,40000,434.2,262.1,21.376415,-152.624054,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.624054 21.376415)
2025-02-08 00:28:08.210,2025-02-07,39975,434.2,262.1,21.371017,-152.665566,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.665566 21.371017)
2025-02-08 00:28:27.830,2025-02-07,40000,434.0,262.2,21.365662,-152.707113,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.707113 21.365662)
2025-02-08 00:28:47.290,2025-02-07,40000,434.2,262.1,21.360215,-152.748871,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.748871 21.360215)
2025-02-08 00:29:06.600,2025-02-07,39975,434.2,262.1,21.354908,-152.789714,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.789714 21.354908)
2025-02-08 00:29:26.530,2025-02-07,40000,434.2,262.1,21.349368,-152.832286,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.832286 21.349368)
2025-02-08 00:29:45.720,2025-02-07,40000,434.2,262.1,21.343968,-152.873586,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.873586 21.343968)
2025-02-08 00:30:05.560,2025-02-07,39975,435.2,262.1,21.338475,-152.915344,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.915344 21.338475)
2025-02-08 00:30:25.480,2025-02-07,40000,435.2,262.1,21.332889,-152.957967,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-152.957967 21.332889)
2025-02-08 00:30:45.190,2025-02-07,40000,436.1,262.1,21.327349,-153.000285,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.000285 21.327349)
2025-02-08 00:31:04.470,2025-02-07,39975,436.1,262.1,21.321945,-153.041498,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.041498 21.321945)
2025-02-08 00:31:24.020,2025-02-07,39975,437.3,262.0,21.316456,-153.083242,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.083242 21.316456)
2025-02-08 00:31:43.100,2025-02-07,39975,438.3,262.0,21.31105,-153.124195,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.124195 21.31105)
2025-02-08 00:32:02.090,2025-02-07,40000,438.1,262.1,21.305749,-153.164775,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.164775 21.305749)
2025-02-08 00:32:21.990,2025-02-07,40000,438.1,262.1,21.300209,-153.207347,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.207347 21.300209)
2025-02-08 00:32:41.950,2025-02-07,40000,438.3,262.0,21.294662,-153.250039,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.250039 21.294662)
2025-02-08 00:33:01.860,2025-02-07,39975,438.1,262.1,21.28899,-153.293203,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.293203 21.28899)
2025-02-08 00:33:21.540,2025-02-07,39975,438.3,262.0,21.283401,-153.335532,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.335532 21.283401)
2025-02-08 00:33:40.730,2025-02-07,39975,439.3,262.0,21.27805,-153.377075,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.377075 21.27805)
2025-02-08 00:34:00.450,2025-02-07,40000,440.4,261.9,21.272417,-153.419291,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.419291 21.272417)
2025-02-08 00:34:20.330,2025-02-07,39975,441.4,261.9,21.266785,-153.462067,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.462067 21.266785)
2025-02-08 00:34:40.320,2025-02-07,39975,441.2,262.0,21.261063,-153.505071,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.505071 21.261063)
2025-02-08 00:35:00.030,2025-02-07,40000,439.4,261.9,21.255386,-153.547718,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.547718 21.255386)
2025-02-08 00:35:20.010,2025-02-07,39975,439.4,261.9,21.249573,-153.591214,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.591214 21.249573)
2025-02-08 00:35:39.890,2025-02-07,40000,439.4,261.9,21.243928,-153.633575,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.633575 21.243928)
2025-02-08 00:35:59.820,2025-02-07,40000,438.4,261.9,21.238174,-153.676808,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.676808 21.238174)
2025-02-08 00:36:19.450,2025-02-07,40000,438.4,261.9,21.232498,-153.718855,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.718855 21.232498)
2025-02-08 00:36:39.440,2025-02-07,39975,438.4,261.9,21.226868,-153.760903,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.760903 21.226868)
2025-02-08 00:36:58.700,2025-02-07,39975,438.4,261.9,21.221257,-153.802795,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.802795 21.221257)
2025-02-08 00:37:18.570,2025-02-07,40000,438.4,261.9,21.215438,-153.845673,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.845673 21.215438)
2025-02-08 00:37:38.560,2025-02-07,39975,438.3,262.0,21.209805,-153.888194,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.888194 21.209805)
2025-02-08 00:37:58.470,2025-02-07,39975,438.5,261.7,21.203979,-153.931291,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.931291 21.203979)
2025-02-08 00:38:18.110,2025-02-07,39975,438.5,261.7,21.19826,-153.973083,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-153.973083 21.19826)
2025-02-08 00:38:38.090,2025-02-07,39975,438.5,261.7,21.192394,-154.016012,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.016012 21.192394)
2025-02-08 00:38:57.800,2025-02-07,39975,438.5,261.7,21.186622,-154.058431,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.058431 21.186622)
2025-02-08 00:39:17.630,2025-02-07,39975,438.5,261.7,21.180896,-154.100901,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.100901 21.180896)
2025-02-08 00:39:37.060,2025-02-07,40000,438.5,261.7,21.175216,-154.142558,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.142558 21.175216)
2025-02-08 00:39:56.930,2025-02-07,40000,439.7,261.6,21.169327,-154.185325,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.185325 21.169327)
2025-02-08 00:40:16.740,2025-02-07,40000,440.7,261.6,21.163467,-154.228022,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.228022 21.163467)
2025-02-08 00:40:36.140,2025-02-07,39975,441.7,261.7,21.157745,-154.26992,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.26992 21.157745)
2025-02-08 00:40:56.120,2025-02-07,40000,441.7,261.7,21.151847,-154.312897,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.312897 21.151847)
2025-02-08 00:41:15.990,2025-02-07,39975,441.7,261.7,21.145889,-154.356362,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.356362 21.145889)
2025-02-08 00:41:35.590,2025-02-07,39975,441.7,261.7,21.140076,-154.39826,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.39826 21.140076)
2025-02-08 00:41:55.570,2025-02-07,40000,441.8,261.5,21.134171,-154.441007,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.441007 21.134171)
2025-02-08 00:42:15.070,2025-02-07,39975,441.7,261.7,21.12822,-154.483754,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.483754 21.12822)
2025-02-08 00:42:35.010,2025-02-07,40000,441.8,261.5,21.122314,-154.52655,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.52655 21.122314)
2025-02-08 00:42:55.010,2025-02-07,39975,441.8,261.5,21.116328,-154.569499,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.569499 21.116328)
2025-02-08 00:43:14.630,2025-02-07,40000,440.8,261.5,21.110323,-154.612223,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.612223 21.110323)
2025-02-08 00:43:34.290,2025-02-07,39975,440.7,261.6,21.104416,-154.654691,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.654691 21.104416)
2025-02-08 00:43:54.210,2025-02-07,39975,441.8,261.5,21.098452,-154.697622,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.697622 21.098452)
2025-02-08 00:44:13.800,2025-02-07,40000,442.8,261.6,21.092468,-154.740184,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.740184 21.092468)
2025-02-08 00:44:33.790,2025-02-07,39975,442.8,261.6,21.086472,-154.783081,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.783081 21.086472)
2025-02-08 00:44:53.780,2025-02-07,39975,443.9,261.5,21.08039,-154.826202,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.826202 21.08039)
2025-02-08 00:45:13.730,2025-02-07,39975,444.9,261.5,21.074198,-154.870046,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.870046 21.074198)
2025-02-08 00:45:33.690,2025-02-07,40000,445.9,261.5,21.068069,-154.913369,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.913369 21.068069)
2025-02-08 00:45:53.250,2025-02-07,39975,446.9,261.5,21.062027,-154.956116,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.956116 21.062027)
2025-02-08 00:46:13.170,2025-02-07,40000,448.0,261.4,21.055893,-154.999362,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-154.999362 21.055893)
2025-02-08 00:46:32.740,2025-02-07,40000,448.0,261.4,21.049759,-155.042259,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.042259 21.049759)
2025-02-08 00:46:52.700,2025-02-07,40000,449.0,261.4,21.043579,-155.086104,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.086104 21.043579)
2025-02-08 00:47:12.320,2025-02-07,39975,449.0,261.4,21.037422,-155.129293,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.129293 21.037422)
2025-02-08 00:47:31.990,2025-02-07,39975,449.0,261.4,21.031311,-155.172047,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.172047 21.031311)
2025-02-08 00:47:51.970,2025-02-07,39975,448.2,261.3,21.024992,-155.216092,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.216092 21.024992)
2025-02-08 00:48:11.960,2025-02-07,40000,449.2,261.3,21.018708,-155.259888,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.259888 21.018708)
2025-02-08 00:48:31.600,2025-02-07,39975,449.2,261.3,21.012516,-155.302884,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.302884 21.012516)
2025-02-08 00:48:51.500,2025-02-07,39975,449.2,261.3,21.006271,-155.346533,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.346533 21.006271)
2025-02-08 00:49:10.970,2025-02-07,40000,449.3,261.2,21.00004,-155.389327,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.389327 21.00004)
2025-02-08 00:49:30.830,2025-02-07,39975,449.2,261.3,20.993774,-155.432952,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.432952 20.993774)
2025-02-08 00:49:50.390,2025-02-07,39975,449.3,261.2,20.987564,-155.475719,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.475719 20.987564)
2025-02-08 00:50:09.930,2025-02-07,40000,449.2,261.3,20.981326,-155.518666,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.518666 20.981326)
2025-02-08 00:50:29.700,2025-02-07,40000,449.2,261.3,20.975098,-155.561845,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.561845 20.975098)
2025-02-08 00:50:49.430,2025-02-07,39975,448.3,261.1,20.968826,-155.605251,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.605251 20.968826)
2025-02-08 00:51:09.140,2025-02-07,39850,446.2,261.2,20.962601,-155.648019,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.648019 20.962601)
2025-02-08 00:51:23.940,2025-02-07,39550,446.4,261.1,20.957864,-155.680514,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.680514 20.957864)
2025-02-08 00:51:36.410,2025-02-07,39225,448.3,261.1,20.953907,-155.707581,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.707581 20.953907)
2025-02-08 00:51:47.120,2025-02-07,38825,451.5,261.1,20.950416,-155.731301,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.731301 20.950416)
2025-02-08 00:51:56.210,2025-02-07,38425,456.7,260.9,20.947436,-155.751276,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.751276 20.947436)
2025-02-08 00:52:05.180,2025-02-07,38025,462.0,260.8,20.94441,-155.771451,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.771451 20.94441)
2025-02-08 00:52:16.850,2025-02-07,37675,462.8,260.9,20.940399,-155.797855,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.797855 20.940399)
2025-02-08 00:52:30.840,2025-02-07,37375,460.2,261.4,20.935845,-155.829179,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.829179 20.935845)
2025-02-08 00:52:44.440,2025-02-07,37075,454.1,261.4,20.931564,-155.859261,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.859261 20.931564)
2025-02-08 00:52:54.990,2025-02-07,36675,454.1,261.4,20.928177,-155.882754,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.882754 20.928177)
2025-02-08 00:53:02.630,2025-02-07,36275,456.1,261.4,20.925751,-155.900067,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.900067 20.925751)
2025-02-08 00:53:11.250,2025-02-07,35875,458.1,261.5,20.923043,-155.919067,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.919067 20.923043)
2025-02-08 00:53:20.710,2025-02-07,35475,460.4,261.2,20.920017,-155.940141,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.940141 20.920017)
2025-02-08 00:53:31.130,2025-02-07,35075,461.0,260.8,20.916526,-155.963462,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.963462 20.916526)
2025-02-08 00:53:42.140,2025-02-07,34700,460.0,260.7,20.912708,-155.988631,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-155.988631 20.912708)
2025-02-08 00:53:53.860,2025-02-07,34325,457.9,260.8,20.908751,-156.014598,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.014598 20.908751)
2025-02-08 00:54:05.330,2025-02-07,33950,455.9,260.8,20.904841,-156.040416,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.040416 20.904841)
2025-02-08 00:54:16.910,2025-02-07,33600,452.8,260.9,20.900931,-156.066084,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.066084 20.900931)
2025-02-08 00:54:28.290,2025-02-07,33225,449.6,260.9,20.89716,-156.091103,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.091103 20.89716)
2025-02-08 00:54:39.830,2025-02-07,32875,446.5,261.0,20.893433,-156.116213,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.116213 20.893433)
2025-02-08 00:54:51.280,2025-02-07,32525,443.6,260.9,20.889725,-156.140932,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.140932 20.889725)
2025-02-08 00:55:03.260,2025-02-07,32150,440.3,261.1,20.88588,-156.16678,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.16678 20.88588)
2025-02-08 00:55:15.070,2025-02-07,31800,436.3,261.0,20.88217,-156.191778,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.191778 20.88217)
2025-02-08 00:55:26.700,2025-02-07,31450,434.4,261.0,20.87851,-156.216561,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.216561 20.87851)
2025-02-08 00:55:38.270,2025-02-07,31100,431.2,261.1,20.874861,-156.241216,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.241216 20.874861)
2025-02-08 00:55:49.830,2025-02-07,30750,427.3,261.0,20.871323,-156.265087,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.265087 20.871323)
2025-02-08 00:56:01.420,2025-02-07,30400,424.3,260.9,20.867706,-156.289395,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.289395 20.867706)
2025-02-08 00:56:13.210,2025-02-07,30050,421.4,260.9,20.864061,-156.313477,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.313477 20.864061)
2025-02-08 00:56:25.230,2025-02-07,29700,418.2,260.9,20.860382,-156.338245,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.338245 20.860382)
2025-02-08 00:56:37.030,2025-02-07,29350,414.1,261.0,20.856799,-156.361966,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.361966 20.856799)
2025-02-08 00:56:53.410,2025-02-07,29125,404.1,260.9,20.851913,-156.394844,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.394844 20.851913)
2025-02-08 00:57:08.040,2025-02-07,28850,396.2,260.7,20.84761,-156.423242,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.423242 20.84761)
2025-02-08 00:57:19.190,2025-02-07,28450,395.1,260.8,20.84436,-156.44443,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.44443 20.84436)
2025-02-08 00:57:28.380,2025-02-07,28050,397.9,261.0,20.84166,-156.462233,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.462233 20.84166)
2025-02-08 00:57:36.600,2025-02-07,27650,399.8,261.1,20.839295,-156.478421,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.478421 20.839295)
2025-02-08 00:57:46.440,2025-02-07,27250,402.0,261.0,20.836409,-156.497547,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.497547 20.836409)
2025-02-08 00:57:55.410,2025-02-07,26850,403.1,260.9,20.83374,-156.515399,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.515399 20.83374)
2025-02-08 00:58:02.910,2025-02-07,26450,405.1,260.9,20.831543,-156.530015,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.530015 20.831543)
2025-02-08 00:58:09.400,2025-02-07,26050,408.2,260.8,20.829613,-156.542941,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.542941 20.829613)
2025-02-08 00:58:16.200,2025-02-07,25650,412.3,260.8,20.827518,-156.556524,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.556524 20.827518)
2025-02-08 00:58:24.030,2025-02-07,25250,414.3,260.8,20.825097,-156.572255,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.572255 20.825097)
2025-02-08 00:58:32.550,2025-02-07,24850,415.3,260.9,20.82249,-156.589633,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.589633 20.82249)
2025-02-08 00:58:41.490,2025-02-07,24450,416.1,261.0,20.81979,-156.607511,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.607511 20.81979)
2025-02-08 00:58:50.020,2025-02-07,24050,416.1,261.0,20.817169,-156.625165,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.625165 20.817169)
2025-02-08 00:58:58.930,2025-02-07,23650,417.3,260.9,20.814437,-156.643216,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.643216 20.814437)
2025-02-08 00:59:08.900,2025-02-07,23250,416.3,260.9,20.811401,-156.663322,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.663322 20.811401)
2025-02-08 00:59:19.330,2025-02-07,22850,415.3,260.9,20.808197,-156.684412,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.684412 20.808197)
2025-02-08 00:59:29.830,2025-02-07,22450,414.3,260.8,20.804986,-156.705688,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.705688 20.804986)
2025-02-08 00:59:40.720,2025-02-07,22050,413.5,260.7,20.801605,-156.727622,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.727622 20.801605)
2025-02-08 00:59:51.720,2025-02-07,21650,411.3,260.8,20.798283,-156.749534,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.749534 20.798283)
2025-02-08 01:00:02.660,2025-02-07,21250,410.5,260.6,20.794838,-156.771557,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.771557 20.794838)
2025-02-08 01:00:13.130,2025-02-07,20850,409.4,260.7,20.791579,-156.79268,ac308f,AAL692  ,3,AAL692  _leg3,POINT (-156.79268 20.791579)
