point_time,flight_date_pst,point_time_pst_clean,altitude,ground_speed,heading,lat,lon,icao,call_sign,leg_id,flight_leg,geometry
2025-02-04 04:10:04.748,2025-02-03,20:10:04,ground,6.8,106.9,33.641999,-84.423523,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.423523 33.641999)
2025-02-04 04:10:07.378,2025-02-03,20:10:07,ground,6.8,101.2,33.641999,-84.423423,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.423423 33.641999)
2025-02-04 04:10:10.878,2025-02-03,20:10:10,ground,7.8,95.6,33.641991,-84.423275,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.423275 33.641991)
2025-02-04 04:10:14.298,2025-02-03,20:10:14,ground,8.2,92.8,33.641991,-84.423121,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.423121 33.641991)
2025-02-04 04:10:17.368,2025-02-03,20:10:17,ground,8.8,90.0,33.642002,-84.422981,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422981 33.642002)
2025-02-04 04:10:19.518,2025-02-03,20:10:19,ground,9.2,84.4,33.642014,-84.422869,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422869 33.642014)
2025-02-04 04:10:21.508,2025-02-03,20:10:21,ground,9.8,78.8,33.642045,-84.42275,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.42275 33.642045)
2025-02-04 04:10:22.958,2025-02-03,20:10:22,ground,10.2,70.3,33.642094,-84.422673,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422673 33.642094)
2025-02-04 04:10:24.928,2025-02-03,20:10:24,ground,10.2,61.9,33.64215,-84.422593,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422593 33.64215)
2025-02-04 04:10:26.228,2025-02-03,20:10:26,ground,10.8,53.4,33.642197,-84.422533,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422533 33.642197)
2025-02-04 04:10:28.368,2025-02-03,20:10:28,ground,10.8,45.0,33.64229,-84.422464,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422464 33.64229)
2025-02-04 04:10:31.308,2025-02-03,20:10:31,ground,9.8,47.8,33.642368,-84.422337,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422337 33.642368)
2025-02-04 04:10:33.288,2025-02-03,20:10:33,ground,10.2,53.4,33.642414,-84.422238,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.422238 33.642414)
2025-02-04 04:10:39.918,2025-02-03,20:10:39,ground,12.8,53.4,33.642639,-84.421878,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421878 33.642639)
2025-02-04 04:10:42.448,2025-02-03,20:10:42,ground,13.2,47.8,33.642744,-84.421735,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421735 33.642744)
2025-02-04 04:10:44.088,2025-02-03,20:10:44,ground,14.2,42.2,33.642848,-84.421663,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421663 33.642848)
2025-02-04 04:10:45.518,2025-02-03,20:10:45,ground,15.5,36.6,33.642929,-84.421594,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421594 33.642929)
2025-02-04 04:10:47.168,2025-02-03,20:10:47,ground,15.5,30.9,33.643023,-84.421535,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421535 33.643023)
2025-02-04 04:10:48.618,2025-02-03,20:10:48,ground,15.5,25.3,33.643128,-84.421492,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421492 33.643128)
2025-02-04 04:10:49.918,2025-02-03,20:10:49,ground,15.5,16.9,33.643227,-84.421468,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421468 33.643227)
2025-02-04 04:10:51.958,2025-02-03,20:10:51,ground,14.8,8.4,33.643364,-84.421468,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421468 33.643364)
2025-02-04 04:10:54.938,2025-02-03,20:10:54,ground,14.8,2.8,33.643558,-84.421463,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421463 33.643558)
2025-02-04 04:10:59.358,2025-02-03,20:10:59,ground,13.8,0.0,33.643856,-84.421468,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421468 33.643856)
2025-02-04 04:11:05.908,2025-02-03,20:11:05,ground,13.8,357.2,33.644268,-84.421477,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421477 33.644268)
2025-02-04 04:11:11.348,2025-02-03,20:11:11,ground,15.5,0.0,33.644664,-84.421463,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421463 33.644664)
2025-02-04 04:11:17.298,2025-02-03,20:11:17,ground,13.8,357.2,33.645071,-84.421463,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421463 33.645071)
2025-02-04 04:11:18.588,2025-02-03,20:11:18,ground,10.8,357.2,33.645126,-84.421468,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421468 33.645126)
2025-02-04 04:11:20.238,2025-02-03,20:11:20,ground,8.8,2.8,33.645176,-84.421449,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421449 33.645176)
2025-02-04 04:11:22.258,2025-02-03,20:11:22,ground,8.2,11.2,33.645252,-84.421412,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421412 33.645252)
2025-02-04 04:11:23.738,2025-02-03,20:11:23,ground,8.2,19.7,33.645298,-84.42137,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.42137 33.645298)
2025-02-04 04:11:24.018,2025-02-03,20:11:24,ground,8.2,25.3,33.645321,-84.421342,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421342 33.645321)
2025-02-04 04:11:25.358,2025-02-03,20:11:25,ground,8.8,33.8,33.645351,-84.421291,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421291 33.645351)
2025-02-04 04:11:26.668,2025-02-03,20:11:26,ground,9.8,45.0,33.645385,-84.421206,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421206 33.645385)
2025-02-04 04:11:28.368,2025-02-03,20:11:28,ground,10.2,56.2,33.64542,-84.42112,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.42112 33.64542)
2025-02-04 04:11:29.688,2025-02-03,20:11:29,ground,11.2,64.7,33.645435,-84.421019,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.421019 33.645435)
2025-02-04 04:11:31.218,2025-02-03,20:11:31,ground,11.8,73.1,33.645444,-84.420919,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.420919 33.645444)
2025-02-04 04:11:32.538,2025-02-03,20:11:32,ground,12.8,81.6,33.645447,-84.420823,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.420823 33.645447)
2025-02-04 04:11:35.738,2025-02-03,20:11:35,ground,13.2,87.2,33.645447,-84.420585,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.420585 33.645447)
2025-02-04 04:11:41.438,2025-02-03,20:11:41,ground,15.5,90.0,33.645444,-84.420118,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.420118 33.645444)
2025-02-04 04:11:46.918,2025-02-03,20:11:46,ground,17.5,90.0,33.645432,-84.419603,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.419603 33.645432)
2025-02-04 04:11:51.408,2025-02-03,20:11:51,ground,19.5,90.0,33.645432,-84.419117,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.419117 33.645432)
2025-02-04 04:11:55.558,2025-02-03,20:11:55,ground,21.5,90.0,33.645435,-84.418595,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.418595 33.645435)
2025-02-04 04:11:59.348,2025-02-03,20:11:59,ground,22.5,90.0,33.645435,-84.418119,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.418119 33.645435)
2025-02-04 04:12:03.328,2025-02-03,20:12:03,ground,23.5,90.0,33.645435,-84.417642,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.417642 33.645435)
2025-02-04 04:12:06.438,2025-02-03,20:12:06,ground,23.5,90.0,33.645444,-84.417171,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.417171 33.645444)
2025-02-04 04:12:10.478,2025-02-03,20:12:10,ground,23.5,90.0,33.645435,-84.416661,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.416661 33.645435)
2025-02-04 04:12:14.288,2025-02-03,20:12:14,ground,23.5,90.0,33.645432,-84.416156,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.416156 33.645432)
2025-02-04 04:12:18.228,2025-02-03,20:12:18,ground,22.5,90.0,33.645435,-84.415652,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.415652 33.645435)
2025-02-04 04:12:22.588,2025-02-03,20:12:22,ground,21.5,90.0,33.645432,-84.41514,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.41514 33.645432)
2025-02-04 04:12:27.028,2025-02-03,20:12:27,ground,20.5,90.0,33.645444,-84.414611,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.414611 33.645444)
2025-02-04 04:12:31.678,2025-02-03,20:12:31,ground,20.5,90.0,33.645444,-84.414096,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.414096 33.645444)
2025-02-04 04:12:36.568,2025-02-03,20:12:36,ground,19.5,90.0,33.645435,-84.413564,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.413564 33.645435)
2025-02-04 04:12:40.638,2025-02-03,20:12:40,ground,19.5,90.0,33.645435,-84.41313,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.41313 33.645435)
2025-02-04 04:12:45.308,2025-02-03,20:12:45,ground,18.5,90.0,33.645435,-84.412625,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.412625 33.645435)
2025-02-04 04:12:49.828,2025-02-03,20:12:49,ground,18.5,90.0,33.645444,-84.412179,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.412179 33.645444)
2025-02-04 04:12:54.388,2025-02-03,20:12:54,ground,18.5,90.0,33.645432,-84.411693,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.411693 33.645432)
2025-02-04 04:12:59.258,2025-02-03,20:12:59,ground,17.5,90.0,33.645435,-84.41121,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.41121 33.645435)
2025-02-04 04:13:04.808,2025-02-03,20:13:04,ground,17.5,90.0,33.645444,-84.410677,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.410677 33.645444)
2025-02-04 04:13:10.018,2025-02-03,20:13:10,ground,17.5,90.0,33.645435,-84.410201,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.410201 33.645435)
2025-02-04 04:13:15.198,2025-02-03,20:13:15,ground,16.5,90.0,33.645444,-84.409676,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.409676 33.645444)
2025-02-04 04:13:20.238,2025-02-03,20:13:20,ground,15.5,90.0,33.645435,-84.409234,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.409234 33.645435)
2025-02-04 04:13:27.308,2025-02-03,20:13:27,ground,12.8,90.0,33.645444,-84.408717,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408717 33.645444)
2025-02-04 04:13:31.248,2025-02-03,20:13:31,ground,12.8,87.2,33.645447,-84.408449,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408449 33.645447)
2025-02-04 04:13:34.208,2025-02-03,20:13:34,ground,12.8,81.6,33.645479,-84.408245,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408245 33.645479)
2025-02-04 04:13:37.058,2025-02-03,20:13:37,ground,12.2,75.9,33.645537,-84.408059,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408059 33.645537)
2025-02-04 04:13:46.008,2025-02-03,20:13:46,ground,11.2,75.9,33.645665,-84.407544,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407544 33.645665)
2025-02-04 04:13:51.688,2025-02-03,20:13:51,ground,9.2,78.8,33.645711,-84.407244,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407244 33.645711)
2025-02-04 04:13:54.968,2025-02-03,20:13:54,ground,8.2,84.4,33.645711,-84.407086,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407086 33.645711)
2025-02-04 04:13:59.328,2025-02-03,20:13:59,ground,7.2,87.2,33.64571,-84.406908,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406908 33.64571)
2025-02-04 04:14:06.178,2025-02-03,20:14:06,ground,6.8,90.0,33.645721,-84.406642,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406642 33.645721)
2025-02-04 04:14:25.768,2025-02-03,20:14:25,ground,3.2,90.0,33.645711,-84.406214,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406214 33.645711)
2025-02-04 04:14:32.768,2025-02-03,20:14:32,ground,3.8,87.2,33.645723,-84.406071,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406071 33.645723)
2025-02-04 04:14:39.388,2025-02-03,20:14:39,ground,4.2,84.4,33.645746,-84.405913,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405913 33.645746)
2025-02-04 04:14:43.368,2025-02-03,20:14:43,ground,3.2,81.6,33.645767,-84.405857,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405857 33.645767)
2025-02-04 04:14:44.888,2025-02-03,20:14:44,ground,2.8,75.9,33.645779,-84.405829,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405829 33.645779)
2025-02-04 04:14:47.938,2025-02-03,20:14:47,ground,2.2,70.3,33.645802,-84.405815,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405815 33.645802)
2025-02-04 04:14:49.458,2025-02-03,20:14:49,ground,2.2,64.7,33.645824,-84.405815,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405815 33.645824)
2025-02-04 04:14:52.088,2025-02-03,20:14:52,ground,1.9,59.1,33.645839,-84.405813,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405813 33.645839)
2025-02-04 04:14:55.148,2025-02-03,20:14:55,ground,0.9,53.4,33.645859,-84.405801,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405801 33.645859)
2025-02-04 04:15:12.738,2025-02-03,20:15:12,ground,0.5,53.4,33.645859,-84.405801,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405801 33.645859)
2025-02-04 04:15:16.028,2025-02-03,20:15:16,ground,2.2,47.8,33.645893,-84.405773,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405773 33.645893)
2025-02-04 04:15:19.508,2025-02-03,20:15:19,ground,2.8,42.2,33.645944,-84.405756,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405756 33.645944)
2025-02-04 04:15:23.028,2025-02-03,20:15:23,ground,3.2,36.6,33.645985,-84.405731,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405731 33.645985)
2025-02-04 04:15:26.578,2025-02-03,20:15:26,ground,3.8,30.9,33.646042,-84.405717,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405717 33.646042)
2025-02-04 04:15:28.108,2025-02-03,20:15:28,ground,4.2,25.3,33.646072,-84.405699,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405699 33.646072)
2025-02-04 04:15:30.208,2025-02-03,20:15:30,ground,5.8,19.7,33.646133,-84.405689,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405689 33.646133)
2025-02-04 04:15:32.268,2025-02-03,20:15:32,ground,7.2,14.1,33.646214,-84.405689,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405689 33.646214)
2025-02-04 04:15:34.138,2025-02-03,20:15:34,ground,8.2,8.4,33.646294,-84.405689,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405689 33.646294)
2025-02-04 04:15:37.648,2025-02-03,20:15:37,ground,8.8,2.8,33.646433,-84.405699,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405699 33.646433)
2025-02-04 04:15:40.908,2025-02-03,20:15:40,ground,8.2,357.2,33.646573,-84.405699,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405699 33.646573)
2025-02-04 04:15:42.888,2025-02-03,20:15:42,ground,8.2,351.6,33.646642,-84.405727,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405727 33.646642)
2025-02-04 04:15:44.428,2025-02-03,20:15:44,ground,8.2,340.3,33.646683,-84.405787,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405787 33.646683)
2025-02-04 04:15:45.808,2025-02-03,20:15:45,ground,8.2,331.9,33.646724,-84.405842,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405842 33.646724)
2025-02-04 04:15:47.328,2025-02-03,20:15:47,ground,8.2,323.4,33.646759,-84.405899,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405899 33.646759)
2025-02-04 04:15:48.988,2025-02-03,20:15:48,ground,8.2,312.2,33.64677,-84.405956,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.405956 33.64677)
2025-02-04 04:15:50.308,2025-02-03,20:15:50,ground,8.2,303.8,33.646794,-84.406028,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406028 33.646794)
2025-02-04 04:15:51.908,2025-02-03,20:15:51,ground,9.2,295.3,33.646809,-84.406123,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406123 33.646809)
2025-02-04 04:15:53.788,2025-02-03,20:15:53,ground,11.2,286.9,33.64682,-84.406249,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406249 33.64682)
2025-02-04 04:15:55.348,2025-02-03,20:15:55,ground,12.2,278.4,33.64682,-84.406361,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406361 33.64682)
2025-02-04 04:15:56.928,2025-02-03,20:15:56,ground,14.2,272.8,33.64682,-84.406502,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406502 33.64682)
2025-02-04 04:15:58.828,2025-02-03,20:15:58,ground,17.5,270.0,33.64682,-84.406726,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406726 33.64682)
2025-02-04 04:15:59.918,2025-02-03,20:15:59,ground,20.5,270.0,33.64682,-84.406866,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.406866 33.64682)
2025-02-04 04:16:01.018,2025-02-03,20:16:01,ground,24.5,270.0,33.64682,-84.407048,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407048 33.64682)
2025-02-04 04:16:01.678,2025-02-03,20:16:01,ground,29.5,270.0,33.646817,-84.407229,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407229 33.646817)
2025-02-04 04:16:02.598,2025-02-03,20:16:02,ground,35.5,270.0,33.64682,-84.407455,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407455 33.64682)
2025-02-04 04:16:03.718,2025-02-03,20:16:03,ground,40.5,267.2,33.64682,-84.407749,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.407749 33.64682)
2025-02-04 04:16:04.748,2025-02-03,20:16:04,ground,45.5,270.0,33.64682,-84.408015,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408015 33.64682)
2025-02-04 04:16:05.818,2025-02-03,20:16:05,ground,51.5,270.0,33.646817,-84.408317,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408317 33.646817)
2025-02-04 04:16:06.688,2025-02-03,20:16:06,ground,56.5,270.0,33.64682,-84.408688,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.408688 33.64682)
2025-02-04 04:16:07.778,2025-02-03,20:16:07,ground,61.5,270.0,33.64682,-84.409108,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.409108 33.64682)
2025-02-04 04:16:08.918,2025-02-03,20:16:08,ground,66.5,270.0,33.646817,-84.409533,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.409533 33.646817)
2025-02-04 04:16:09.828,2025-02-03,20:16:09,ground,71.0,270.0,33.646817,-84.409933,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.409933 33.646817)
2025-02-04 04:16:10.808,2025-02-03,20:16:10,ground,77.0,270.0,33.646809,-84.410369,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.410369 33.646809)
2025-02-04 04:16:11.758,2025-02-03,20:16:11,ground,81.0,270.0,33.646817,-84.410834,a339b4,DAL2940,1,DAL2940_2025-02-03_leg1,POINT (-84.410834 33.646817)
